UserId,ItemId
650,495 890 631 2418 1572 2608 2748 350 2573 1834 1811 68 235 236 2572 3082 3076 962 365 2017 3064 2136 420 2492 1450 1876 1458 2514 57 2882 1486 1115 539 3011 2291 2173 1128 2140 2901 1872 427 1679 1626 2448 29 2644 685 2618 1451 2125
651,27 1948 11 2138 7 3113 1464 1744 278 1413 2176 1771 206 2511 704 1153 317 1062 2677 738 592 642 1665 63 1420 241 1319 259 38 1232 86 1544 2628 405 3082 1129 84 3118 1648 2094 232 3112 411 802 2572 390 1605 2865 1851 367
652,1964 17 93 639 21 2897 102 2893 103 82 2229 115 233 903 2819 1021 1310 86 354 375 174 2276 461 382 302 1042 823 107 2994 11 77 39 422 129 3021 79 750 45 1102 558 2213 987 2636 253 1856 1708 105 311 2642 2694
653,382 2719 345 1742 354 1842 1212 1854 59 1204 368 1106 53 1274 2411 49 1080 1070 1064 781 196 3073 758 458 775 1665 1604 1579 1568 2583 2585 89 1617 1622 291 1492 2532 2285 1667 1672 306 2499 2480 2683 324 1320 328 1717 1739 444
654,99 198 2801 775 449 1154 2569 874 2673 52 435 598 1351 526 467 671 165 672 881 2655 996 2 471 898 622 1847 693 1120 3085 170 1041 2691 653 348 1709 1467 544 490 175 427 2305 1892 651 1475 3011 885 641 2499 557 552
655,2159 1043 16 0 1185 2747 1251 2551 1311 931 2526 1491 262 1579 822 765 812 2073 602 1085 2246 191 502 494 664 164 1806 756 145 1704 1160 2661 122 89 598 2563 805 2986 210 1668 1978 2381 6 1450 1643 1044 3174 1178 79 1661
656,2 572 3005 137 1739 1817 877 1284 99 300 1906 38 1243 1275 2892 997 87 254 2013 921 2305 678 502 361 66 889 2650 2691 2741 979 1 3069 1738 3079 991 342 4 43 2837 1683 894 2273 3050 1938 1531 1386 2136 173 1356 2506
657,2008 186 88 1110 229 347 481 1834 0 3185 318 137 7 2694 415 761 2 809 1239 411 2848 354 82 758 902 1521 939 1391 1394 622 2382 2816 495 1603 174 2527 276 572 1351 2298 372 817 513 1490 1510 134 104 881 66 1852
658,348 2875 2305 2309 83 1351 92 837 1586 7 1925 0 551 1661 2375 2253 1358 361 523 1866 31 997 990 722 1743 2844 1908 879 294 2563 1785 886 2612 2661 949 88 938 1603 104 663 1520 2526 502 507 207 1540 2611 1869 2126 386
659,2523 370 2384 931 904 2823 1718 2859 1540 2039 2526 128 1068 1982 2454 106 3107 1936 1020 1985 179 2408 22 252 1842 18 2130 948 2412 749 2499 630 2490 491 1090 747 264 411 1532 2892 334 1531 107 93 3071 271 2551 1535 280 400
660,262 346 1963 672 2161 641 1080 1568 1611 715 2116 1850 1480 94 187 2152 1318 477 93 1116 387 590 1238 417 408 1843 185 1094 351 354 1598 2531 478 570 394 6 1985 1369 1072 138 1166 1126 1120 651 729 1341 268 1121 892 3012
661,518 11 5 1293 0 509 22 2706 535 38 991 888 2026 909 67 2034 2986 2220 1790 1275 6 370 549 3050 2375 512 3036 1834 466 2867 1320 321 1145 365 1070 719 92 413 1991 3085 138 569 2 2609 3068 720 362 3196 926 950
662,1050 151 353 205 11 1464 1856 2719 2646 429 90 124 411 651 3162 21 2116 1813 915 1397 242 155 152 1764 1971 1665 82 2197 1554 4 1259 922 3042 2300 639 17 459 1401 2859 3125 1160 415 478 435 1415 23 1826 781 1207 1456
663,1485 249 1834 361 438 1348 349 94 817 2744 2288 1540 2702 574 2839 1739 2881 2230 2694 925 1075 245 11 1489 1754 2361 479 1642 1426 136 1047 1827 517 1832 3052 2996 2812 1174 1068 1106 720 1925 2352 2001 229 1863 153 939 1907 198
664,466 1072 1959 414 295 1084 21 1088 1404 2523 2345 197 1124 919 51 1604 739 705 82 2151 328 2376 3071 1378 95 2807 1908 922 530 449 983 1068 3125 716 1148 2269 2013 1654 2384 2227 1814 1965 2026 6 934 2824 2184 868 2285 2683
665,1274 3174 81 288 1954 411 2276 1803 591 2368 1003 2649 1558 974 2003 175 93 1 92 191 88 959 4 198 3122 1185 1257 709 1278 2306 128 1720 85 170 2692 2151 2526 129 2719 2546 1603 1262 847 201 1076 1512 1898 705 429 155
666,640 10 2459 2572 1873 241 1499 27 1176 2488 1388 754 1001 2270 2386 2508 1584 2254 264 63 823 378 4 2622 326 230 2000 1922 2503 830 1693 462 54 206 1473 498 2539 554 2732 1165 1109 113 1403 66 270 3122 346 1020 56 61
667,669 1174 308 2933 66 64 1079 990 981 949 915 3032 2294 358 665 880 393 649 645 3168 3107 503 411 622 1432 441 145 2129 169 2403 2053 179 1988 1981 2664 206 210 2708 1828 1683 1665 229 1645 98 1576 2834 1542 1415 2887 3079
668,20 422 1231 338 1146 1337 1415 81 1525 2719 649 1095 2569 1576 737 151 113 2950 761 615 1379 174 87 206 1912 2159 259 2875 2452 2213 1188 1294 1775 137 1 1668 170 565 61 924 1375 163 2440 7 2 2865 2116 1399 46 203
669,2292 1404 1358 775 151 1617 1041 1310 21 168 1511 286 75 82 104 922 450 761 758 90 709 1768 2232 2719 32 268 3125 291 874 103 279 2247 3061 253 1724 2278 3002 683 374 3041 597 965 1181 3042 1009 2979 2546 2430 1518 935
670,242 38 870 213 3125 1685 1688 283 678 1819 354 559 305 2287 288 6 349 761 3166 1 272 1592 544 3014 545 543 1110 1116 99 1169 82 1171 129 598 134 1288 1558 2649 2642 1383 885 174 2400 86 1840 1950 1847 1850 257 2276
671,1321 837 279 1232 1693 562 1971 965 390 684 515 516 129 1004 2765 526 297 267 3106 1450 908 2138 1464 1906 2603 2559 1520 2612 311 698 1731 1775 460 375 207 1497 7 170 1908 614 335 9 2235 76 459 1680 1358 675 411 2176
672,1569 63 3100 76 1053 166 2617 304 1220 2440 2279 467 2158 2141 1389 593 1883 1634 1384 1648 1941 1869 2529 1501 743 1077 1535 1524 2572 916 2946 2754 2720 2 179 285 499 432 14 1448 754 579 2219 3046 2054 10 1794 484 3063 1506
673,1339 88 2176 2481 1399 2866 2896 2313 7 1062 1 3063 2677 523 2695 405 2725 627 206 790 638 27 2157 876 2433 712 1981 538 2950 357 153 2318 1464 1833 1882 2764 923 330 1321 1413 1497 707 232 63 1994 2281 271 90 291 198
674,866 1383 2760 638 1656 2632 705 776 784 1821 2264 939 1072 978 22 1732 0 1021 1975 1342 1826 3063 1843 1849 1533 271 1531 1796 346 358 2901 362 1936 2882 314 1635 2373 354 329 1297 1568 1780 2272 2788 512 2389 2167 85 481 1148
675,1174 43 894 1229 2297 2617 962 866 467 64 580 545 1021 1906 1086 328 1448 3188 86 370 427 1799 1097 1586 166 1383 173 259 823 1198 11 2362 2245 1635 2033 1832 734 2116 1823 1432 781 2568 657 2787 77 1683 453 2130 2707 65
676,2653 570 947 1322 170 32 1472 485 492 98 5 3 421 1466 2507 1870 174 267 1087 117 1628 530 1609 1798 1832 3088 1551 683 143 677 3113 717 93 568 1394 888 1724 591 630 2889 597 590 1026 684 728 1135 2419 938 179 965
677,1876 539 2432 2291 358 329 326 2882 2572 20 1922 1834 1775 1339 3076 1450 1478 1525 1533 1553 151 640 856 786 403 87 2901 374 0 697 146 174 1933 1171 1135 1297 2136 66 1327 1032 2626 2202 2711 2939 411 608 2146 4 707 2173
678,82 2292 823 93 903 2336 567 1115 1732 3166 2802 151 174 2034 487 2148 639 682 3188 2863 943 1418 354 3185 1310 11 1524 2893 102 2074 21 3021 59 1293 2803 722 1856 1355 2116 761 811 2926 985 759 2006 2593 2222 2706 730 2276
679,2254 2896 798 2138 2866 257 101 1366 3149 2410 2950 27 115 61 516 206 1771 1544 3075 592 3063 1525 539 63 1337 546 250 3017 84 627 659 786 3118 2124 1332 1156 1744 105 2572 428 585 1321 411 924 81 415 1 167 3177 2406
680,1234 2981 893 1246 425 2272 63 796 2823 241 200 963 1533 801 1233 2543 968 697 1933 12 1922 367 1135 2121 1498 1319 1339 2626 1553 101 2620 2882 501 1548 2867 2003 93 1478 2433 1811 1851 2017 2895 728 1388 2432 2574 802 2202 2129
681,1678 723 64 684 733 1464 39 1444 196 748 965 3099 981 311 2423 279 629 627 205 1743 1385 781 1160 2557 1048 1321 1123 113 2159 213 837 800 59 1185 1576 315 317 349 3056 309 852 302 268 2442 873 763 2925 2111 1254 1979
682,2772 2627 4 1 2129 2312 308 767 2546 309 1894 2762 1844 1815 915 124 997 1799 1722 1586 3069 1318 503 1178 331 1813 702 2764 3029 383 2245 315 938 1116 1415 1404 2531 1166 3179 286 15 2889 448 590 44 830 871 3048 891 1303
683,1084 65 1787 1285 1284 1738 60 3189 528 1158 3193 1674 1657 1060 610 2362 282 2442 2431 815 2389 697 866 2214 2279 16 663 549 2054 2579 2781 2760 1086 727 1630 1346 1383 2782 2636 2632 1586 264 1687 139 485 2523 423 1293 1075 1378
684,2389 2008 2949 460 23 2694 1439 2632 698 84 2300 411 175 528 1351 340 2684 1520 267 1917 2642 1197 1170 93 2531 1661 271 694 671 387 1293 2652 767 2026 40 3185 2394 957 87 2446 2034 2298 2376 713 653 1905 467 1188 3106 2725
685,935 740 98 2750 1591 1586 2699 877 898 103 942 979 1485 1474 52 1238 1283 2298 2909 1683 0 1690 544 1848 121 405 3052 3168 6 206 192 1339 34 1709 2285 1467 1682 1907 180 1174 1106 2531 649 504 357 183 172 1012 885 495
686,2 115 1489 595 1907 579 118 218 21 1774 22 108 3052 449 1060 122 1738 1648 482 0 1052 255 51 648 2607 989 1110 1171 898 2567 169 171 1343 76 2440 1426 1045 65 285 720 1448 2902 1453 1287 678 2568 6 385 1383 3017
687,56 113 17 592 63 2390 738 11 93 1554 338 1464 4 107 1525 268 775 1238 642 1671 87 477 1116 377 659 51 58 2056 21 748 305 544 942 1409 798 2197 1276 2624 1833 105 49 1647 2569 2622 1617 2531 860 180 539 1009
688,2480 2885 1415 768 997 2102 2375 102 93 11 165 502 1568 497 572 2100 826 962 648 2452 481 922 3185 838 1207 1148 1707 151 3107 1525 1960 448 511 52 1717 3196 1590 346 1051 12 2528 179 2472 3111 775 1239 205 1369 689 85
689,166 32 1275 1335 1250 270 1350 228 335 1369 2646 374 1148 1146 3061 592 1554 1043 1042 83 122 3002 93 2331 1702 559 259 2907 21 1111 1251 822 1061 1448 1190 210 162 2 557 756 716 2979 1907 2440 77 987 244 715 105 704
